sep=,
"pers_id","id_ca_parlinfo","last_name","first_name","gender","birth_date","death_date","birth_place_raw","wikidata_id","wikipedia_en","wikipedia_fr","twitter_screen_name","twitter_id","parlinfo_is_mp","parlinfo_is_senator","parlinfo_party","parlinfo_constituency","parlinfo_occupation","parlinfo_language"
"CA_Bachand_Claude_1951","5360","Bachand","Claude","m","03jan1951",NA,"Saint-Jean-sur-Richelieu, Quebec, Canada","Q2976931","Claude_Bachand","Claude_Bachand_(bloquiste)",NA,NA,TRUE,FALSE,"Bloc Québécois","Saint-Jean","educator",NA
"CA_Mongenais_Jean_1803","5365","Mongenais","Jean-Baptiste","m","24nov1803","28may1887","Rigaud, Lower Canada","Q3170570","Jean-Baptiste_Mongenais","Jean_Baptiste_Mongenais",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Vaudreuil","merchant",NA
"CA_McGillivray_John_1853","5369","McGillivray","John-Alexander","m","04jan1853","14feb1911","Pickering Township, Canada West","Q6218611","John_Alexander_McGillivray",NA,NA,NA,TRUE,FALSE,"Liberal-Conservative","Ontario North","farmer, lawyer",NA
"CA_Minna_Maria_1948","5372","Minna","Maria","f","14mar1948",NA,"Pofi, Italy","Q3291003","Maria_Minna","Maria_Minna",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Beaches--Woodbine","public policy consultant, businesswoman",NA
"CA_Desrochers_Jules_1874","5383","Desrochers","Jules","m","30jun1874","04jan1939","Lotbinière, Quebec, Canada","Q3188537","Jules_Desrochers","Jules_Desrochers",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Portneuf","pharmacist, physician",NA
"CA_Platt_Samuel_1812","5384","Platt","Samuel","m","1812","05may1887","Armagh, Ireland","Q7412403","Samuel_Platt",NA,NA,NA,TRUE,FALSE,"Independent","Toronto East","distiller, brewer",NA
"CA_Regimbal_Roger_1921","5386","Regimbal","Roger-E","m","05oct1921","29sep2000","Sudbury, Ontario, Canada","Q3438598","Roger_Régimbal","Roger-E._Régimbal",NA,NA,TRUE,FALSE,"1968-11-23; Progressive Conservative Party","Argenteuil--Deux-Montagnes","manager, industrialist",NA
"CA_Anderson_Raymond_1891","5387","Anderson","Raymond-Elmer","m","07jul1891","06aug1970","County Waterford, Ontario, Canada","Q7298752","Raymond_Elmer_Anderson","Raymond_Elmer_Anderson",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Norfolk","farmer",NA
"CA_Dufresne_Joseph_1805","5392","Dufresne","Joseph","m","02dec1805","05nov1873","Lavaltrie, Lower Canada","Q3184881","Joseph_Dufresne","Joseph_Dufresne",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Montcalm","notary",NA
"CA_Langan_Joy_1943","5393","Langan","Joy","f","23jan1943","30jul2009","Rossland, British Columbia, Canada","Q6297176","Joy_Langan",NA,NA,NA,TRUE,FALSE,"New Democratic Party","Mission--Coquitlam","copywriter, composer, journalist, director",NA
"CA_Paul_William_1854","5398","Paul","William-James","m","09jul1854","01sep1929","Camden Township, Canada West","Q8013483","William_James_Paul",NA,NA,NA,TRUE,FALSE,"Unionist; Conservative (1867-1942)","Lennox and Addington","cheese maker, industrialist",NA
"CA_Gingras_Ernest_1887","5401","Gingras","Ernest-Omer","m","17feb1887","11sep1983","Saint-Camille, Quebec, Canada","Q3056812","Ernest-Omer_Gingras","Ernest-Omer_Gingras",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Richmond--Wolfe","merchant, clerk",NA
"CA_Platt_John_1840","5406","Platt","John-Milton","m","18apr1840","27sep1919","Athol Township, Upper Canada","Q6248907","John_Milton_Platt",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Prince Edward","physician",NA
"CA_Harley_Harry_1926","5409","Harley","Harry-Cruickshank","m","04jun1926","27sep2014","Toronto, Ontario, Canada","Q5669505","Harry_Harley",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Halton","physician",NA
"CA_Richard_Jean_1907","5412","Richard","Jean-Thomas","m","22aug1907","27sep1991","Ottawa, Ontario, Canada","Q6170024","Jean-Thomas_Richard",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Ottawa East","barrister, lawyer",NA
"CA_Francoeur_Joseph_1880","5414","Francoeur","Joseph-Napoleon","m","13dec1880","25jul1965","Cap-Saint-Ignace, Quebec, Canada","Q3184379","Joseph-Napoléon_Francoeur","Joseph-Napoléon_Francoeur",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Lotbinière","lawyer",NA
"CA_Brooks_Alfred_1890","5415","Brooks","Alfred-Johnson","m","14nov1890","07dec1967","Gagetown, New Brunswick, Canada","Q2835215","Alfred_Johnson_Brooks","Alfred_Johnson_Brooks",NA,NA,TRUE,TRUE,"Progressive Conservative Party; National Government; Conservative (1867-1942)","Royal","barrister, teacher",NA
"CA_Beaty_James_1831","5416","Beaty","James","m","10nov1831","15mar1899","Trafalgar, Upper Canada","Q711067","James_Beaty_Jr.","James_Beaty_(fils)",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Toronto West","author, lawyer",NA
"CA_McNally_Grant_1962","5417","McNally","Grant","m","08jan1962",NA,"Vancouver, British Columbia, Canada","Q5596340","Grant_McNally",NA,NA,NA,TRUE,FALSE,"Conservative Party of Canada; Canadian Reform Conservative Alliance; Independent; Reform Party of Canada","Dewdney--Alouette","teacher",NA
"CA_Henderson_Walter_1891","5418","Henderson","Walter-Clarence","m","28feb1891","20sep1968","Carberry, Manitoba, Canada","Q7965116","Walter_Henderson_(politician)","Walter_Henderson_(homme_politique)",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Cariboo","farmer",NA
"CA_Doherty_Charles_1855","5423","Doherty","Charles-Joseph","m","11may1855","28jul1931","Montreal, Quebec, Canada","Q2959485","Charles_Doherty","Charles_Joseph_Doherty",NA,NA,TRUE,FALSE,"Unionist; Conservative (1867-1942)","St. Anne","judge, lawyer, bank manager",NA
"CA_Pardee_Frederick_1867","5424","Pardee","Frederick-Forsyth","m","29dec1867","04feb1927","Sarnia, Canada West","Q5497785","Frederick_Forsyth_Pardee",NA,NA,NA,TRUE,TRUE,"Liberal Party of Canada; Unionist (Liberal)","Lambton West","barrister",NA
"CA_Ellis_John_1929","5431","Ellis","John-Raymond","m","31oct1929","01dec1994","Campbellford, Ontario, Canada","Q6254340","Jack_Ellis_(politician)","Jack_Ellis_(homme_politique)",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Hastings","manager, entrepreneur",NA
"CA_Mackintosh_Charles_1843","5434","Mackintosh","Charles-Herbert","m","13may1843","22dec1931","London, Canada West","Q5078999","Charles_Herbert_Mackintosh",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Ottawa (City of)","editor, author, journalist",NA
"CA_Findlay_James_1833","5440","Findlay","James","m","16may1833","23jul1923","Châteauguay, Lower Canada","Q6133882","James_Findlay_(MP)","James_Findlay_(homme_politique_ontarien)",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Renfrew North","newspaper owner, newspaper editor",NA
"CA_Cimon_Simon_1852","5449","Cimon","Simon","m","15dec1852","22mar1903","Murray Bay, Canada East","Q3484239","Simon_Cimon","Simon_Cimon",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Charlevoix","civil engineer",NA
"CA_Dorion_Pierre_1816","5459","Dorion","Pierre-Neree","m","16oct1816","1874","Sainte-Anne de la Pérade, Lower Canada","Q3383417","Pierre-Nérée_Dorion","Pierre-Nérée_Dorion",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Drummond--Arthabaska","land surveyor",NA
"CA_Begin_Rene_1912","5465","Begin","Rene","m","02jul1912","18nov1981","Québec, Quebec, Canada","Q2144565","René_Bégin","René_Bégin",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Quebec West","wholesaler",NA
"CA_Denison_Frederick_1846","5466","Denison","Frederick-Charles","m","22nov1846","15apr1896","Toronto, Ontario, Canada","Q5497509","Frederick_Charles_Denison",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Toronto West","lawyer",NA
"CA_Givens_Philip_1922","5473","Givens","Philip-Gerald","m","24apr1922","30nov1995","Toronto, Ontario, Canada","Q2086177","Philip_Givens",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","York West","barrister and solicitor",NA
"CA_Hall_Walter_1867","5474","Hall","Walter-Allan","m","24aug1867","04aug1944","Cromarty, Ontario, Canada","Q7964151","Walter_Allan_Hall",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Bruce South","physician",NA
"CA_Carbonneau_Onesiphore_1852","5476","Carbonneau","Onesiphore","m","17jun1852","25feb1932","Berthier-en-Bas, Canada East","Q3352979","Onésiphore_Carbonneau","Onésiphore_Carbonneau",NA,NA,TRUE,FALSE,"Liberal Party of Canada","L'Islet","merchant",NA
"CA_Bellehumeur_Michel_1963","5487","Bellehumeur","Michel","m","21jan1963",NA,"Louiseville, Quebec, Canada","Q3308981","Michel_Bellehumeur","Michel_Bellehumeur",NA,NA,TRUE,FALSE,"Bloc Québécois","Berthier--Montcalm","lawyer",NA
"CA_Davies_Daniel_1825","5491","Davies","Daniel","m","18jan1825","11may1911","Charlottetown, Prince Edward Island, Canada","Q5216925","Daniel_Davies_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","King's County","shipbuilder, merchant",NA
"CA_Neville_Anita_1942","5499","Neville","Anita","f","22jul1942",NA,"Winnipeg, Manitoba, Canada","Q2850184","Anita_Neville","Anita_Neville",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Winnipeg South Centre","public servant, economic development consultant",NA
"CA_Gourd_Robert_1933","5502","Gourd","Robert","m","1933","22mar2015","Amos, Quebec, Canada","Q3435262","Robert_Gourd","Robert_Gourd",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Argenteuil","manufacturer, administrator",NA
"CA_Macdonald_William_1891","5503","Macdonald","William-Ross","m","25dec1891","28may1976","Toronto, Ontario, Canada","Q2580406","William_Ross_Macdonald","William_Ross_Macdonald",NA,NA,TRUE,TRUE,"Liberal Party of Canada","Brantford City","barrister",NA
"CA_Venne_Pierrette_1945","5505","Venne","Pierrette","f","08aug1945",NA,"Beauharnois, Quebec, Canada","Q3387910","Pierrette_Venne","Pierrette_Venne",NA,NA,TRUE,FALSE,"Independent Bloc Québécois; Bloc Québécois; Progressive Conservative Party","Saint-Hubert","legal counsel, notary",NA
"CA_Studer_Irvin_1900","5506","Studer","Irvin-William","m","15nov1900","01jun1997","St. Cloud, Minnesota, United States","Q6074284","Irvin_Studer",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Maple Creek","farmer",NA
"CA_Durante_Richard_1930","5507","Durante","Richard-John-Joseph","m","17aug1930","11sep2003","New Westminster, British Columbia, Canada","Q7325323","Richard_Durante",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Comox--Alberni","supervising principal",NA
"CA_Pallett_John_1921","5513","Pallett","John-Cameron","m","15feb1921","03oct1985","Dixie, Ontario, Canada","Q6251799","John_Pallett","John_Pallett",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Peel","lawyer",NA
"CA_Bernier_Andre_1930","5515","Bernier","Andre-J","m","29oct1930","29may2012","Windsor Mills, Quebec, Canada","Q2847275","André_Bernier_(politician)","André_Bernier_(homme_politique)",NA,NA,TRUE,FALSE,"Social Credit Party of Canada","Richmond--Wolfe","accountant",NA
"CA_MacDonald_Daniel_1918","5520","MacDonald","Daniel-Joseph","m","23jul1918","30sep1980","Bothwell, Prince Edward Island, Canada","Q1161268","Daniel_J._MacDonald","Daniel_Joseph_MacDonald",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Cardigan","farmer, military, military",NA
"CA_Mewburn_Sydney_1863","5522","Mewburn","Sydney-Chilton","m","04dec1863","11aug1956","Hamilton, Canada West","Q7659870","Sydney_Chilton_Mewburn","Sydney_Chilton_Mewburn",NA,NA,TRUE,FALSE,"Conservative (1867-1942); Unionist","Hamilton East","lawyer",NA
"CA_Robinson_Ernest_1875","5524","Robinson","Ernest-William","m","18may1875","04feb1952","Lakeville, Nova Scotia, Canada","Q5394009","Ernest_William_Robinson",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Kings","principal, teacher",NA
"CA_Laverdiere_Herman_1927","5526","Laverdiere","Herman-E","m","13mar1927","21may2001","Saint-Lazarre, Quebec, Canada","Q3134076","Herman_Laverdière","Herman_Laverdière",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Bellechasse","teacher",NA
"CA_Finlay_John_1837","5537","Finlay","John","m","22apr1837","13nov1910","Dummer Township, Upper Canada","Q6233155","John_Finlay_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Peterborough East","manufacturer",NA
"CA_Low_Solon_1900","5538","Low","Solon-Earl","m","08jan1900","22dec1962","Cardston, Alberta, Canada","Q3489584","Solon_Earl_Low","Solon_Earl_Low",NA,NA,TRUE,FALSE,"Social Credit Party of Canada","Peace River","farmer, gentleman, school principal, teacher",NA
"CA_Pickersgill_John_1905","5541","Pickersgill","John-Whitney","m","23jun1905","14nov1997","Wyecombe, Ontario, Canada","Q335978","Jack_Pickersgill","Jack_Pickersgill",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Bonavista--Twillingate","lecturer, senior public servant, shipowner, writer",NA
"CA_Bruchesi_Gerard_1931","5543","Bruchesi","Gerard","m","30mar1931",NA,"Montreal, Quebec, Canada","Q3123800","Gérard_Bruchési","Gérard_Bruchési",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Beauharnois--Salaberry","insurance broker",NA
"CA_Richards_Albert_1822","5545","Richards","Albert-Norton","m","08dec1822","06mar1897","Brockville, Upper Canada","Q2602826","Albert_Norton_Richards","Albert_Norton_Richards",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Leeds South","lawyer",NA
"CA_Gagliano_Alfonso_1942","5549","Gagliano","Alfonso","m","25jan1942","12dec2020","Siculiana, Italy","Q2834863","Alfonso_Gagliano","Alfonso_Gagliano",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Saint-Léonard--Anjou","ambassador, accountant",NA
"CA_Hymmen_Kieth_1913","5554","Hymmen","Kieth-Reinhardt","m","13jun1913","16jan1978","Kitchener, Ontario, Canada","Q6384527","Kieth_Hymmen",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Waterloo North","chemical engineer",NA
"CA_Innes_James_1833","5555","Innes","James","m","01feb1833","16jul1903","Huntly, Aberdeenshire, Scotland","Q6136569","James_Innes_(Canadian_politician)","James_Innes_(homme_politique_canadien)",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Wellington South","newspaper publisher, newspaper editor, journalist, teacher",NA
"CA_St-Pere_Edouard_1876","5559","St-Pere","Edouard-Charles","m","24sep1876","31jan1950","Sainte-Mélanie, Quebec, Canada","Q3579696","Édouard-Charles_St-Père","Édouard-Charles_St-Père",NA,NA,TRUE,TRUE,"Liberal Party of Canada","Hochelaga","journalist",NA
"CA_Kelleher_James_1930","5561","Kelleher","James-Francis","m","02oct1930","02jun2013","Sault Ste Marie, Ontario, Canada","Q15993147","James_Kelleher","James_Kelleher_(homme_politique)",NA,NA,TRUE,TRUE,"Conservative Party of Canada; Progressive Conservative Party","Sault Ste. Marie","lawyer",NA
"CA_Salle_Roch_1929","5562","Salle","Roch-La","m","06aug1929","20aug2007","Saint-Paul, Quebec, Canada","Q3437474","Roch_La_Salle","Roch_La_Salle",NA,NA,TRUE,FALSE,"Progressive Conservative Party; Independent","Joliette","business agent, manager, public relations officer, sales manager, director of public relations",NA
"CA_Loiselle_Gilles_1929","5563","Loiselle","Gilles","m","20may1929","29sep2022","Ville-Marie, Quebec, Canada","Q3106364","Gilles_Loiselle","Gilles_Loiselle",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Langelier","diplomat, senior public servant, journalist, administrator",NA
"CA_McCormick_Larry_1940","5565","McCormick","Larry-James-Earl","m","04jan1940","03may2011","Enterprise, Ontario, Canada","Q6490771","Larry_McCormick_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Hastings--Frontenac--Lennox and Addington","consultant, businessman",NA
"CA_Taylor_William_1889","5567","Taylor","William-Horace","m","07dec1889","20jun1986","Townsend, Ontario, Canada","Q8012506","William_Horace_Taylor","William_Horace_Taylor",NA,NA,TRUE,TRUE,"Liberal Party of Canada","Norfolk--Elgin","farmer",NA
"CA_Bradley_Frederick_1888","5569","Bradley","Frederick-Gordon","m","21mar1888","30mar1966","St John's, Newfoundland","Q5497873","Frederick_Gordon_Bradley","Frederick_Gordon_Bradley",NA,NA,TRUE,TRUE,"Liberal Party of Canada","Bonavista--Twillingate","barrister",NA
"CA_Campagnolo_Iona_1932","5572","Campagnolo","Iona","f","18oct1932","04apr2024","Galiano Island, British Columbia, Canada","Q434656","Iona_Campagnolo","Iona_Campagnolo",NA,NA,TRUE,FALSE,"1982-11-07; Liberal Party of Canada","Skeena","broadcaster, sales manager",NA
"CA_Horner_Norval_1930","5573","Horner","Norval-Alic","m","21aug1930","03apr2014","Blaine Lake, Saskatchewan, Canada","Q7060738","Norval_Horner",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Battleford--Kindersley","farmer, school principal, businessman",NA
"CA_Spence_Paul_1906","5588","Spence","Paul-Henri","m","09nov1906","29may1994","Roberval, Quebec, Canada","Q267257","Paul-Henri_Spence","Paul-Henri_Spence",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Roberval","accountant",NA
"CA_Black_William_1869","5590","Black","William","m","22mar1869","03may1930","McKillip Township, Ontario, Canada","Q8005577","William_Black_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Progressive","Huron South","farmer",NA
"CA_MacEachen_Allan_1921","5592","MacEachen","Allan-Joseph","m","06jul1921","12sep2017","Inverness, Nova Scotia, Canada","Q740733","Allan_MacEachen","Allan_MacEachen",NA,NA,TRUE,TRUE,"Liberal Party of Canada","Inverness--Richmond","professor, economist",NA
"CA_Cruickshank_George_1897","5595","Cruickshank","George-Alexander","m","13feb1897","17nov1970","Minot, North Dakota, United States","Q5538254","George_Cruickshank_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Fraser Valley","farmer",NA
"CA_Ryan_Joseph_1841","5601","Ryan","Joseph-OConnell","m","18dec1841","26jul1938","Dunnville, Canada West","Q6285866","Joseph_O'Connell_Ryan",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Marquette","barrister, editor",NA
"CA_Epp_Arthur_1939","5602","Epp","Arthur-Jacob","m","01sep1939","05jul2025","Saint-Boniface, Manitoba, Canada","Q6124665","Jake_Epp",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Provencher","business executive, teacher",NA
"CA_Matthews_James_1883","5608","Matthews","James-Herbert","m","28feb1883","03sep1972","Spondon, Derbyshire, England","Q6135959","James_Herbert_Matthews",NA,NA,NA,TRUE,FALSE,"Co-operative Commonwealth Federation","Kootenay East","clergyperson",NA
"CA_Macdonell_Angus_1861","5609","Macdonell","Angus-Claude","m","23jun1861","18apr1924","Toronto, Ontario, Canada","Q4764088","Angus_Claude_Macdonell",NA,NA,NA,TRUE,TRUE,"Conservative (1867-1942)","Toronto South","lawyer",NA
"CA_Pope_Rufus_1857","5617","Pope","Rufus-Henry","m","13sep1857","16may1944","Cookshire, Canada East","Q3452797","Rufus_Henry_Pope","Rufus_Henry_Pope",NA,NA,TRUE,TRUE,"Conservative (1867-1942)","Compton","farmer, breeder",NA
"CA_Kamp_Randy_1953","5618","Kamp","Randy","m","30aug1953",NA,"Salmon Arm, British Columbia, Canada","Q3418886","Randy_Kamp","Randy_Kamp","randykamp_com",NA,TRUE,FALSE,"Conservative Party of Canada","Dewdney--Alouette","store manager, clergyperson, executive assistant, linguist",NA
"CA_Dorin_Murray_1954","5619","Dorin","Murray","m","21may1954","11apr2020","Viking, Alberta, Canada","Q6939208","Murray_Dorin",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Edmonton West","controller, chartered accountant",NA
"CA_Cossitt_Thomas_1923","5620","Cossitt","Thomas-Charles","m","15nov1923","15mar1982","Brockville, Ontario, Canada","Q7788625","Thomas_Cossitt",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Leeds","business executive, executive, businessman",NA
"CA_McIsaac_Angus_1842","5622","McIsaac","Angus","m","1842","12jun1902","Antigonish, Nova Scotia, Canada","Q4764193","Angus_McIsaac",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Antigonish","lawyer",NA
"CA_Charbonneau_Yvon_1940","5627","Charbonneau","Yvon","m","11jul1940","22apr2016","Mont-St-Michel, Quebec, Canada","Q3574089","Yvon_Charbonneau","Yvon_Charbonneau",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Anjou--Rivière-des-Prairies","professor, unionist, consultant, ambassador, administrator",NA
"CA_Bertram_John_1837","5630","Bertram","John","m","16oct1837","28nov1904","Fenton Barns, Hadingtonshire, Scotland","Q6221731","John_Bertram",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Peterborough West","businessman",NA
"CA_Kuntz_Harry_1929","5632","Kuntz","Harry","m","1929","16nov1973",NA,"Q5670365","Harry_Kuntz",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Battle River","seismic drilling contractor",NA
