"pers_id","id_no_storting","last_name","first_name","gender","birth_date","death_date","n_periods","periods_served","first_period","last_period","n_parties","parties_id","parties_name","ever_substitute","county_id","county_name","wikidata_id","wikipedia_no","wikipedia_en"
"NO_Bjoerdal_Fredric-Holen_1990","FHB","Bjørdal","Fredric Holen","m","09mar1990",NA,2,"2013-2017; 2017-2021","2013-2017","2017-2021",1,"A","Arbeiderpartiet",FALSE,"MR","Møre og Romsdal","Q11970058","Fredric_Holen_Bjørdal","Fredric_Holen_Bjørdal"
"NO_Hervik_Frode_1976","FHE","Hervik","Frode","m","01nov1976",NA,1,"2001-2005","2001-2005","2001-2005",1,"V","Venstre",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Anderssen_Finn_1933","FIAN","Anderssen","Finn","m","03jun1933","21jan2017",1,"1973-77","1973-77","1973-77",1,"H","Høyre",TRUE,"Te","Telemark",NA,NA,NA
"NO_Bergstroem_Finn_1946","FIBE","Bergstrøm","Finn","m","23dec1946","27aug2024",1,"1981-85","1981-85","1981-85",1,"A","Arbeiderpartiet",TRUE,"Ak","Akershus",NA,NA,NA
"NO_Gustavsen_Finn_1926","FIGU","Gustavsen","Finn","m","22feb1926","20jul2005",3,"1961-65; 1965-69; 1973-77","1961-65","1973-77",2,"SF; SVf","Sosialistisk Folkeparti; Sosialistisk Valgforbund",FALSE,"Os","Oslo","Q709844","Finn_Gustavsen","Finn_Gustavsen"
"NO_Isaksen_Finn-T_1924","FIIS","Isaksen","Finn T.","m","26apr1924","29sep1987",1,"1977-81","1977-81","1977-81",1,"Sp","Senterpartiet",TRUE,"Ak","Akershus","Q11968932","Finn_T._Isaksen","Finn_Isaksen"
"NO_Kristensen_Finn_1936","FIKR","Kristensen","Finn","m","24jul1936",NA,5,"1965-69; 1969-73; 1973-77; 1977-81; 1981-85","1965-69","1981-85",1,"A","Arbeiderpartiet",TRUE,"Te","Telemark","Q5450645","Finn_Kristensen","Finn_Kristensen"
"NO_Knutsen_Finn_1932","FIKU","Knutsen","Finn","m","18feb1932","14feb2021",3,"1969-73; 1981-85; 1985-89","1969-73","1985-89",1,"A","Arbeiderpartiet",TRUE,"No","Nordland","Q11110529","Finn_Knutsen","Finn_Knutsen"
"NO_Czyz_Filip-Olaf_2006","FILOCZ","Czyz","Filip Olaf","m","12jul2006",NA,1,"2025-2029","2025-2029","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"Te","Telemark",NA,NA,NA
"NO_Moe_Finn_1902","FIMO","Moe","Finn","m","12oct1902","06aug1971",6,"1945-49; 1950-53; 1954-57; 1958-61; 1961-65; 1965-69","1945-49","1965-69",1,"A","Arbeiderpartiet",TRUE,"Os","Oslo","Q5450653","Finn_Moe","Finn_Moe"
"NO_Krokeide_Finn_1986","FINKRO","Krokeide","Finn","m","15jul1986",NA,1,"2025-2029","2025-2029","2025-2029",1,"FrP","Fremskrittspartiet",FALSE,"Op","Oppland","Q136182912","Finn_Krokeide","Finn_Krokeide"
"NO_Rygg_Filip_1983","FIR","Rygg","Filip","m","19oct1983",NA,3,"2005-2009; 2009-2013; 2013-2017","2005-2009","2013-2017",1,"KrF","Kristelig Folkeparti",TRUE,"Ho","Hordaland","Q3421798","Filip_Rygg","NA"
"NO_Hultgreen_Finn-Sture_1949","FISH","Hultgreen","Finn Sture","m","16oct1949",NA,2,"1993-97; 1997-2001","1993-97","1997-2001",1,"SV","Sosialistisk Venstreparti",TRUE,"No","Nordland","Q5450668","NA","Finn_Sture_Hultgreen"
"NO_Thoresen_Finn_1932","FITH","Thoresen","Finn","m","21jan1932","30may2004",2,"1981-85; 1989-93","1981-85","1989-93",1,"FrP","Fremskrittspartiet",TRUE,"Ak","Akershus","Q4586682","Finn_Thoresen","Finn_Thoresen"
"NO_Oeen_Finn_1902","FIØE","Øen","Finn","m","12apr1902","06apr1979",2,"1945-49; 1950-53","1945-49","1950-53",1,"V","Venstre",TRUE,"Be","Bergen","Q3377631","Finn_Øen","Finn_Øen"
"NO_Jenssen_Frank-J_1969","FJJ","Jenssen","Frank J.","m","11aug1969",NA,1,"2013-2017","2013-2017","2013-2017",1,"H","Høyre",FALSE,"ST","Sør-Trøndelag","Q11969907","Frank_Jenssen","Frank_Jenssen"
"NO_Marthinsen_Finn-Kristian_1946","FKM","Marthinsen","Finn Kristian","m","17jan1946",NA,2,"1997-2001; 2001-2005","1997-2001","2001-2005",1,"KrF","Kristelig Folkeparti",FALSE,"Bu","Buskerud","Q5450646","Finn_Kristian_Marthinsen","Finn_Kristian_Marthinsen"
"NO_Midtlund_Frode-Knutzen_1954","FM","Midtlund","Frode Knutzen","m","29mar1954","25may2014",2,"2009-2013; 2013-2017","2009-2013","2013-2017",1,"H","Høyre",TRUE,"He","Hedmark",NA,NA,NA
"NO_Ingvaldstad_Frode-Magnar_1969","FMI","Ingvaldstad","Frode Magnar","m","29jul1969",NA,1,"2009-2013","2009-2013","2009-2013",1,"FrP","Fremskrittspartiet",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Stordalen_Morten_1968","FMS","Stordalen","Morten","m","05oct1968",NA,6,"2005-2009; 2009-2013; 2013-2017; 2017-2021; 2021-2025; 2025-2029","2005-2009","2025-2029",1,"FrP","Fremskrittspartiet",TRUE,"Ve","Vestfold","Q6914542","Morten_Stordalen","Morten_Stordalen"
"NO_Vallersnes_Finn-Martin_1945","FMV","Vallersnes","Finn Martin","m","27dec1945",NA,4,"1985-89; 1989-93; 2001-2005; 2005-2009","1985-89","2005-2009",1,"H","Høyre",TRUE,"Ro","Rogaland","Q5450652","Finn_Martin_Vallersnes","Finn_Martin_Vallersnes"
"NO_Nygaard_Frank-Tore_1959","FN","Nygård","Frank-Tore","m","09may1959",NA,1,"2013-2017","2013-2017","2013-2017",1,"FrP","Fremskrittspartiet",TRUE,"Fi","Finnmark",NA,NA,NA
"NO_Makosir_Fredrick_1968","FOM","Makosir","Fredrick","m","15dec1968",NA,1,"2009-2013","2009-2013","2009-2013",1,"KrF","Kristelig Folkeparti",TRUE,"Os","Oslo",NA,NA,NA
"NO_de-Ruiter_Freddy_1969","FR","de Ruiter","Freddy","m","04apr1969",NA,5,"1993-97; 1997-2001; 2005-2009; 2009-2013; 2013-2017","1993-97","2013-2017",1,"A","Arbeiderpartiet",TRUE,"AA","Aust-Agder","Q1773015","Freddy_de_Ruiter","Freddy_de_Ruiter"
"NO_Anmarkrud_Frode-Falch_1959","FRA","Anmarkrud","Frode Falch","m","02mar1959",NA,2,"2005-2009; 2009-2013","2005-2009","2009-2013",1,"SV","Sosialistisk Venstreparti",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Boethner_Frank_1932","FRAB","Bøthner","Frank","m","09feb1932","26jul1994",1,"1965-69","1965-69","1965-69",1,"H","Høyre",TRUE,"He","Hedmark",NA,NA,NA
"NO_Gansmo_Frank-Runar_1973","FRAGAN","Gansmo","Frank Runar","m","15jan1973",NA,1,"2025-2029","2025-2029","2025-2029",1,"MDG","Miljøpartiet De Grønne",TRUE,"NT","Nord-Trøndelag",NA,NA,NA
"NO_Bjoernebekk-Waagen_Fredrik_1990","FRB","Bjørnebekk-Waagen","Fredrik","m","08mar1990",NA,2,"2009-2013; 2013-2017","2009-2013","2013-2017",1,"A","Arbeiderpartiet",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Bettum_Frithjof_1900","FRBE","Bettum","Frithjof","m","13may1900","20sep1984",2,"1945-49; 1950-53","1945-49","1950-53",1,"H","Høyre",TRUE,"Ve","Vestfold","Q218929","Frithjof_Bettum","Frithjof_Bettum"
"NO_Borge_Frida-Synnoeve_1900","FRBO","Borge","Frida Synnøve","f","06oct1900","13jul1973",3,"1954-57; 1958-61; 1961-65","1954-57","1961-65",1,"V","Venstre",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Birkenes_Frederick-Helleland_2001","FREBIR","Birkenes","Frederick Helleland","m","06sep2001",NA,1,"2025-2029","2025-2029","2025-2029",1,"A","Arbeiderpartiet",TRUE,"AA","Aust-Agder",NA,NA,NA
"NO_Fossbakk_Frid-Einarsdotter_1951","FREF","Fossbakk","Frid Einarsdotter","f","10oct1951",NA,2,"1993-97; 1997-2001","1993-97","1997-2001",1,"H","Høyre",TRUE,"Tr","Troms",NA,NA,NA
"NO_Holm_Fredrik_1985","FREHOL","Holm","Fredrik","m","21may1985",NA,1,"2021-2025","2021-2025","2021-2025",1,"H","Høyre",TRUE,"Øs","Østfold","Q123172245","Fredrik_Holm","NA"
"NO_Sandvik_Fredmund_1951","FRES","Sandvik","Fredmund","m","06aug1951","27oct2024",2,"1989-93; 1993-97","1989-93","1993-97",1,"Sp","Senterpartiet",TRUE,"ST","Sør-Trøndelag","Q5499365","Fredmund_Sandvik","Fredmund_Sandvik"
"NO_Soerlie_Fredrik-Tiochta_1999","FRESRL","Sørlie","Fredrik Tiochta","m","10dec1999",NA,1,"2021-2025","2021-2025","2021-2025",1,"A","Arbeiderpartiet",TRUE,"Te","Telemark",NA,NA,NA
"NO_Fredriksen_Froeydis_1938","FRFR","Fredriksen","Frøydis","f","03oct1938","02dec2020",2,"1973-77; 1977-81","1973-77","1977-81",1,"A","Arbeiderpartiet",TRUE,"NT","Nord-Trøndelag",NA,NA,NA
"NO_Helgerud_Frode_1950","FRH","Helgerud","Frode","m","17jun1950",NA,2,"1997-2001; 2013-2017","1997-2001","2013-2017",1,"H","Høyre",TRUE,"Os","Oslo","Q15742602","Frode_Helgerud","Frode_Helgerud"
"NO_Selvik_Frida-Hegranes_2004","FRISEL","Selvik","Frida Hegranes","f","06oct2004",NA,1,"2025-2029","2025-2029","2025-2029",1,"A","Arbeiderpartiet",TRUE,"SF","Sogn og Fjordane",NA,NA,NA
"NO_Kydland_Finn-Ragnar_1968","FRK","Kydland","Finn Ragnar","m","30sep1968",NA,1,"1997-2001","1997-2001","1997-2001",1,"KrF","Kristelig Folkeparti",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Klemsdal_Ole-Frithjof_1923","FRKL","Klemsdal","Ole Frithjof","m","26jul1923","18aug2008",4,"1965-69; 1973-77; 1981-85; 1985-89","1965-69","1985-89",1,"H","Høyre",TRUE,"VA","Vest-Agder","Q7085839","Ole_Frithjof_Klemsdal","Ole_Frithjof_Klemsdal"
"NO_Mellem_Fredrik_1969","FRM","Mellem","Fredrik","m","25feb1969",NA,2,"2013-2017; 2017-2021","2013-2017","2017-2021",1,"A","Arbeiderpartiet",TRUE,"Os","Oslo","Q11970085","Fredrik_Mellem","NA"
"NO_Melvaer_Frida_1971","FRME","Melvær","Frida","f","29sep1971",NA,1,"2017-2021","2017-2021","2017-2021",1,"H","Høyre",FALSE,"SF","Sogn og Fjordane","Q17104731","Frida_Melvær","Frida_Melvær"
"NO_Monsen_Fredrik_1878","FRMO","Monsen","Fredrik","m","27apr1878","31jan1954",1,"1945-49","1945-49","1945-49",1,"A","Arbeiderpartiet",FALSE,"KiHO","Kjøpstedene i Hedmark og Oppland fylker (Gjøvik, Hamar, Kongsvinger, Lillehammer)","Q3087234","Fredrik_Monsen","Fredrik_Monsen"
"NO_Nilsen_Fritz_1949","FRN","Nilsen","Fritz","m","02apr1949",NA,2,"1997-2001; 2001-2005","1997-2001","2001-2005",1,"A","Arbeiderpartiet",TRUE,"No","Nordland",NA,NA,NA
"NO_Nystad_Fritz_1934","FRNY","Nystad","Fritz","m","06mar1934","11mar2007",1,"1977-81","1977-81","1977-81",1,"KrF","Kristelig Folkeparti",TRUE,"No","Nordland",NA,NA,NA
"NO_Berge_Frode_1966","FROB","Berge","Frode","m","05mar1966",NA,2,"1993-97; 2005-2009","1993-97","2005-2009",1,"A","Arbeiderpartiet",TRUE,"Ro","Rogaland","Q5505116","Frode_Berge","Frode_Berge"
"NO_Jacobsen_Frode_1968","FROJAC","Jacobsen","Frode","m","05aug1968",NA,2,"2021-2025; 2025-2029","2021-2025","2025-2029",1,"A","Arbeiderpartiet",TRUE,"Os","Oslo","Q11970350","Frode_Jacobsen_(1968)","Frode_Jacobsen_(politician)"
"NO_Lindal_Frode-Elias_1984","FROLIN","Lindal","Frode Elias","m","07jul1984",NA,1,"2025-2029","2025-2029","2025-2029",1,"MDG","Miljøpartiet De Grønne",TRUE,"Fi","Finnmark",NA,NA,NA
"NO_Revhaug_Frode_1957","FRR","Revhaug","Frode","m","23jan1957",NA,1,"2013-2017","2013-2017","2013-2017",1,"H","Høyre",TRUE,"NT","Nord-Trøndelag","Q11970360","Frode_Revhaug","NA"
"NO_Sletbakk_Fredrik_1990","FRS","Sletbakk","Fredrik","m","22mar1990",NA,1,"2009-2013","2009-2013","2009-2013",1,"A","Arbeiderpartiet",TRUE,"No","Nordland",NA,NA,NA
"NO_Valla_Frode_1959","FRV","Valla","Frode","m","04jul1959",NA,2,"1997-2001; 2001-2005","1997-2001","2001-2005",1,"A","Arbeiderpartiet",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Vik_Frithjov-Meier_1902","FRVI","Vik","Frithjov Meier","m","15mar1902","02jan1986",3,"1954-57; 1958-61; 1961-65","1954-57","1961-65",1,"H","Høyre",FALSE,"Tr","Troms","Q5504761","Frithjov_Vik","Frithjov_Meier_Vik"
"NO_Sjursaether_Froeya-Skjold_2006","FRYSJU","Sjursæther","Frøya Skjold","f","08jun2006",NA,1,"2025-2029","2025-2029","2025-2029",1,"MDG","Miljøpartiet De Grønne",FALSE,"Ho","Hordaland","Q124328564","Frøya_Sjursæther","Frøya_Sjursæther"
"NO_Sund_Froeydis_1980","FS","Sund","Frøydis","f","18may1980",NA,4,"2001-2005; 2005-2009; 2009-2013; 2013-2017","2001-2005","2013-2017",1,"SV","Sosialistisk Venstreparti",TRUE,"He","Hedmark","Q5506769","NA","Frøydis_Elisabeth_Sund"
"NO_Arvola_Froeydis_1938","FSA","Arvola","Frøydis","f","14nov1938","10mar2006",1,"1977-81","1977-81","1977-81",1,"SV","Sosialistisk Venstreparti",TRUE,"No","Nordland",NA,NA,NA
"NO_Toennesen_Fredrik_1999","FT","Tønnesen","Fredrik","m","14oct1999",NA,1,"2017-2021","2017-2021","2017-2021",1,"SV","Sosialistisk Venstreparti",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Molstad_Frank_1945","FTM","Molstad","Frank","m","19apr1945",NA,1,"1989-93","1989-93","1989-93",1,"FrP","Fremskrittspartiet",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Toennessen_Terje_1947","FTT","Tønnessen","Terje","m","29jun1947",NA,1,"1997-2001","1997-2001","1997-2001",1,"FrP","Fremskrittspartiet",TRUE,"Ak","Akershus",NA,NA,NA
"NO_Vassboe_Frithjof_1989","FV","Vassbø","Frithjof","m","14apr1989",NA,1,"2009-2013","2009-2013","2009-2013",1,"KrF","Kristelig Folkeparti",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Haugstveit_Fatima-Valdes_1959","FVH","Haugstveit","Fatima Valdes","f","04jul1959",NA,1,"2005-2009","2005-2009","2005-2009",1,"A","Arbeiderpartiet",TRUE,"Ak","Akershus",NA,NA,NA
"NO_Aamelfot_Fred-Willy-Bakke_1971","FWA","Aamelfot","Fred Willy Bakke","m","17aug1971",NA,1,"2009-2013","2009-2013","2009-2013",1,"A","Arbeiderpartiet",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Larsen_Frank-Willy_1965","FWL","Larsen","Frank Willy","m","15sep1965",NA,1,"1997-2001","1997-2001","1997-2001",1,"A","Arbeiderpartiet",TRUE,"Bu","Buskerud","Q5490410","Frank_Willy_Larsen","Frank_Willy_Larsen"
"NO_Aasgaard_Grethe_1949","GAA","Aasgaard","Grethe","f","21jul1949",NA,3,"1997-2001; 2001-2005; 2005-2009","1997-2001","2005-2009",1,"FrP","Fremskrittspartiet",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Albrethsen_Gabriel_1933","GAAL","Albrethsen","Gabriel","m","16feb1933","21feb2025",1,"1973-77","1973-77","1973-77",1,"H","Høyre",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Espnes_Geir-Arild_1957","GAE","Espnes","Geir Arild","m","23nov1957",NA,2,"2017-2021; 2021-2025","2017-2021","2021-2025",1,"Sp","Senterpartiet",TRUE,"ST","Sør-Trøndelag","Q15734311","Geir_Arild_Espnes","Geir_Arild_Espnes"
"NO_Gundersen_Gunnar_1956","GAG","Gundersen","Gunnar","m","21may1956",NA,3,"2005-2009; 2009-2013; 2013-2017","2005-2009","2013-2017",1,"H","Høyre",FALSE,"He","Hedmark","Q5619018","Gunnar_Gundersen","Gunnar_Gundersen_(politician)"
"NO_Iversen_Geir-Adelsten_1954","GAI","Iversen","Geir Adelsten","m","20sep1954",NA,2,"2017-2021; 2021-2025","2017-2021","2021-2025",1,"Sp","Senterpartiet",FALSE,"Fi","Finnmark","Q36801883","Geir_Adelsten_Iversen","Geir_Adelsten_Iversen"
"NO_Mongstad_Gunn-Aamdal_1963","GAM","Mongstad","Gunn Åmdal","f","29jun1963",NA,3,"2005-2009; 2017-2021; 2021-2025","2005-2009","2021-2025",1,"Sp","Senterpartiet",TRUE,"SF","Sogn og Fjordane","Q17105232","Gunn_Åmdal_Mongstad","NA"
"NO_Moseid_Gabriel-Endresen_1882","GAMO","Moseid","Gabriel Endresen","m","10oct1882","04aug1961",2,"1945-49; 1950-53","1945-49","1950-53",1,"B","Bondepartiet",FALSE,"VA","Vest-Agder","Q5515612","Gabriel_Moseid","Gabriel_Moseid"
"NO_Andersen_Grethe_1966","GAN","Andersen","Grethe","f","08mar1966",NA,1,"2017-2021","2017-2021","2017-2021",1,"FrP","Fremskrittspartiet",TRUE,"No","Nordland","Q56950481","NA","Grethe_Andersen"
"NO_Folkvord_Gard_1969","GARF","Folkvord","Gard","m","10jan1969",NA,3,"1993-97; 1997-2001; 2001-2005","1993-97","2001-2005",1,"A","Arbeiderpartiet",TRUE,"Ho","Hordaland","Q4568753","Gard_Folkvord","Gard_Folkvord"
"NO_Solli_Gunnar-Andersen_1892","GAS","Solli","Gunnar Andersen","m","03dec1892","24mar1975",1,"1945-49","1945-49","1945-49",1,"B","Bondepartiet",TRUE,"MR","Møre og Romsdal",NA,NA,NA
"NO_Skjerve_Gunda-Alison_1891","GASK","Skjerve","Gunda Alison","f","28dec1891","09sep1982",1,"1954-57","1954-57","1954-57",1,"V","Venstre",TRUE,"NT","Nord-Trøndelag",NA,NA,NA
"NO_Stenseth_Geir-Asle_1959","GAST","Stenseth","Geir Asle","m","14feb1959",NA,1,"2013-2017","2013-2017","2013-2017",1,"FrP","Fremskrittspartiet",TRUE,"MR","Møre og Romsdal","Q11971724","Geir_Stenseth","NA"
"NO_Henriksen_Gaute-Klogh_2002","GAUHEN","Henriksen","Gaute Klogh","m","19dec2002",NA,1,"2021-2025","2021-2025","2021-2025",1,"A","Arbeiderpartiet",TRUE,"Fi","Finnmark",NA,NA,NA
"NO_Aalgaard_Gabriel_1952","GAÅL","Ålgård","Gabriel","m","05oct1952","14jul2015",1,"1977-81","1977-81","1977-81",1,"H","Høyre",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Bakke_Gunnar_1959","GB","Bakke","Gunnar","m","24oct1959",NA,3,"1997-2001; 2005-2009; 2013-2017","1997-2001","2013-2017",1,"FrP","Fremskrittspartiet",TRUE,"Ho","Hordaland","Q1796298","Gunnar_Bakke","Gunnar_Bakke"
"NO_Gjerde_Gunn-Berit_1954","GBG","Gjerde","Gunn Berit","f","28apr1954",NA,1,"2005-2009","2005-2009","2005-2009",1,"V","Venstre",TRUE,"MR","Møre og Romsdal","Q4570557","Gunn_Berit_Gjerde","Gunn_Berit_Gjerde"
"NO_Halvorsen_Gunn_1945","GBH","Halvorsen","Gunn","f","11aug1945","15mar2004",1,"1989-93","1989-93","1989-93",1,"KrF","Kristelig Folkeparti",TRUE,"Te","Telemark",NA,NA,NA
"NO_Jamholt_Gro-Bratteli_1976","GBJ","Jamholt","Gro Bratteli","f","05oct1976",NA,2,"2005-2009; 2009-2013","2005-2009","2009-2013",1,"A","Arbeiderpartiet",TRUE,"Os","Oslo",NA,NA,NA
"NO_Bie-Larsen_Gunnar_1917","GBL","Bie-Larsen","Gunnar","m","06may1917","20may1987",1,"1969-73","1969-73","1969-73",1,"H","Høyre",TRUE,"He","Hedmark",NA,NA,NA
"NO_Borgedal_Geir-Roger_1968","GBO","Borgedal","Geir Roger","m","16sep1968",NA,2,"2017-2021; 2021-2025","2017-2021","2021-2025",1,"A","Arbeiderpartiet",TRUE,"He","Hedmark","Q11971715","Geir_Roger_Borgedal","NA"
"NO_Breimo_Gunnar_1939","GBR","Breimo","Gunnar","m","23may1939","16dec2024",2,"1993-97; 1997-2001","1993-97","1997-2001",1,"A","Arbeiderpartiet",FALSE,"No","Nordland","Q4585565","Gunnar_Breimo","Gunnar_Breimo"
"NO_Skjervoe_Gaute-Boerstad_1995","GBS","Skjervø","Gaute Børstad","m","02jul1995",NA,2,"2017-2021; 2021-2025","2017-2021","2021-2025",1,"A","Arbeiderpartiet",TRUE,"NT","Nord-Trøndelag","Q108149666","Gaute_Børstad_Skjervø","Gaute_Børstad_Skjervø"
"NO_Strige_Gunleif-Bjoern_1943","GBST","Strige","Gunleif Bjørn","m","02jan1943",NA,1,"1969-73","1969-73","1969-73",1,"A","Arbeiderpartiet",TRUE,"Fi","Finnmark",NA,NA,NA
"NO_Enger_Geir-Christian_1970","GCE","Enger","Geir Christian","m","13jun1970",NA,1,"2017-2021","2017-2021","2017-2021",1,"KrF","Kristelig Folkeparti",TRUE,"Te","Telemark",NA,NA,NA
"NO_Christensen_Oernulf-Gunerius_1925","GCHR","Christensen","Ørnulf Gunerius","m","16mar1925","13mar1994",2,"1973-77; 1977-81","1973-77","1977-81",1,"H","Høyre",TRUE,"AA","Aust-Agder",NA,NA,NA
"NO_Dvergsdal_Gerd_1946","GD","Dvergsdal","Gerd","f","18jul1946",NA,1,"2001-2005","2001-2005","2001-2005",1,"Sp","Senterpartiet",TRUE,"SF","Sogn og Fjordane","Q4568766","Gerd_Dvergsdal","Gerd_Dvergsdal"
"NO_Andersen_Geir-Oeystein_1969","GEA","Andersen","Geir Øystein","m","02may1969",NA,1,"2001-2005","2001-2005","2001-2005",1,"KrF","Kristelig Folkeparti",TRUE,"Bu","Buskerud",NA,NA,NA
"NO_Apenes_Georg_1940","GEAP","Apenes","Georg","m","05apr1940","02oct2016",3,"1977-81; 1981-85; 1985-89","1977-81","1985-89",1,"H","Høyre",FALSE,"Øs","Østfold","Q5535644","Georg_Apenes","Georg_Apenes"
"NO_Stava_Geir-Allan_1959","GEAS","Stava","Geir Allan","m","10oct1959",NA,1,"2009-2013","2009-2013","2009-2013",1,"SV","Sosialistisk Venstreparti",TRUE,"Ro","Rogaland",NA,NA,NA
"NO_Berge_Gerd-Eli_1954","GEB","Berge","Gerd Eli","f","03apr1954",NA,1,"2013-2017","2013-2017","2013-2017",1,"Sp","Senterpartiet",TRUE,"Bu","Buskerud","Q17057468","Gerd_Eli_Berge","NA"
"NO_Berger_Gerd-Olaug_1915","GEBE","Berger","Gerd Olaug","f","29dec1915","22feb2008",1,"1965-69","1965-69","1965-69",1,"Sp","Senterpartiet",TRUE,"Ak","Akershus","Q5550457","NA","Gerd_Olaug_Berger"
"NO_Bjerloev_Gert_1923","GEBJ","Bjerløv","Gert","m","27apr1923","31may2012",1,"1973-77","1973-77","1973-77",1,"KrF","Kristelig Folkeparti",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Eggen_Gjertrud-Elvseter_1972","GEE","Eggen","Gjertrud Elvseter","f","14apr1972",NA,1,"2005-2009","2005-2009","2005-2009",1,"H","Høyre",TRUE,"He","Hedmark",NA,NA,NA
"NO_Elvsaeter_Gunveig-Eggen_1942","GEEL","Elvsæter","Gunveig Eggen","f","29jan1942",NA,1,"1985-89","1985-89","1985-89",1,"H","Høyre",TRUE,"He","Hedmark",NA,NA,NA
"NO_Hagen_Geir_1961","GEHA","Hagen","Geir","m","27sep1961",NA,2,"1985-89; 1989-93","1985-89","1989-93",1,"A","Arbeiderpartiet",TRUE,"VA","Vest-Agder",NA,NA,NA
"NO_Hafredal_Geir_1962","GEHF","Hafredal","Geir","m","23may1962",NA,1,"1989-93","1989-93","1989-93",1,"A","Arbeiderpartiet",TRUE,"Te","Telemark","Q5530172","NA","Geir_Hafredahl"
"NO_Hildonen_Georg_1915","GEHI","Hildonen","Georg","m","30jul1915","10mar1990",2,"1965-69; 1969-73","1965-69","1969-73",1,"H","Høyre",TRUE,"Fi","Finnmark",NA,NA,NA
"NO_Halvorsen_Geir_1948","GEHL","Halvorsen","Geir","m","30jul1948",NA,1,"1989-93","1989-93","1989-93",1,"A","Arbeiderpartiet",TRUE,"No","Nordland",NA,NA,NA
"NO_Hansen_Geir-Ketil_1956","GEHN","Hansen","Geir-Ketil","m","13mar1956",NA,4,"1989-93; 2001-2005; 2005-2009; 2009-2013","1989-93","2009-2013",1,"SV","Sosialistisk Venstreparti",TRUE,"No","Nordland","Q5530166","Geir-Ketil_Hansen","Geir-Ketil_Hansen"
"NO_Hauge_Gerd-Lovise_1922","GEHU","Hauge","Gerd Lovise","f","13oct1922","21dec1991",1,"1969-73","1969-73","1969-73",1,"H","Høyre",TRUE,"Ve","Vestfold",NA,NA,NA
"NO_Indrevik_Georg_1939","GEI","Indrevik","Georg","m","18aug1939",NA,2,"2001-2005; 2005-2009","2001-2005","2005-2009",1,"FrP","Fremskrittspartiet",TRUE,"Ho","Hordaland","Q5535721","NA","Georg_Indrevik"
"NO_Angeltveit_Geir_1988","GEIANG","Angeltveit","Geir","m","17sep1988",NA,1,"2021-2025","2021-2025","2021-2025",1,"V","Venstre",TRUE,"Ho","Hordaland",NA,NA,NA
"NO_Elsebutangen_Geir_1964","GEIE","Elsebutangen","Geir","m","03jan1964",NA,1,"2013-2017","2013-2017","2013-2017",1,"H","Høyre",TRUE,"Te","Telemark","Q16853372","NA","Geir_Elsebutangen"
"NO_Finne_Geir_1948","GEIF","Finne","Geir","m","10may1948","21oct2020",1,"1993-97","1993-97","1993-97",1,"Sp","Senterpartiet",TRUE,"Tr","Troms","Q102152762","NA","Geir_Finne"
"NO_Hansen_Geir-M_1958","GEIH","Hansen","Geir M.","m","11nov1958",NA,1,"1993-97","1993-97","1993-97",1,"KrF","Kristelig Folkeparti",TRUE,"Øs","Østfold",NA,NA,NA
"NO_Kvarme_Geir_1963","GEIKVA","Kvarme","Geir","m","24jun1963",NA,1,"2021-2025","2021-2025","2021-2025",1,"H","Høyre",TRUE,"Os","Oslo","Q5927391","Geir_Kvarme","NA"
"NO_Ihle_Geirmund_1934","GEIL","Ihle","Geirmund","m","29dec1934","05jun2016",3,"1969-73; 1973-77; 1977-81","1969-73","1977-81",1,"A","Arbeiderpartiet",FALSE,"Ro","Rogaland","Q5530208","Geirmund_Ihle","Geirmund_Ihle"
"NO_Mo_Geir_1966","GEIM","Mo","Geir","m","02nov1966",NA,1,"1993-97","1993-97","1993-97",1,"FrP","Fremskrittspartiet",TRUE,"Te","Telemark","Q5530187","Geir_Mo","Geir_Mo"
"NO_Joergensen_Geir_1972","GEIRAJ","Jørgensen","Geir","m","16dec1972",NA,2,"2021-2025; 2025-2029","2021-2025","2025-2029",1,"R","Rødt",FALSE,"No","Nordland","Q108602969","Geir-Asbjørn_Jørgensen","Geir-Asbjørn_Jørgensen"
"NO_Sagelv_Geir_1959","GEIS","Sagelv","Geir","m","23may1959",NA,1,"2001-2005","2001-2005","2001-2005",1,"H","Høyre",TRUE,"Tr","Troms",NA,NA,NA
