sep=,
"pers_id","id_us_bioguide","last_name","first_name","gender","birth_date","death_date","birth_place_raw","wikidata_id","wikipedia_en","twitter_screen_name","twitter_id"
"US_Burroughs_Silas_1810","B001139","Burroughs","Silas","m","16jul1810",NA,NA,"Q13219088","Silas M. Burroughs (politician)",NA,NA
"US_Butterfield_Martin_1790","B001199","Butterfield","Martin","m","08dec1790",NA,NA,"Q6775097","Martin Butterfield",NA,NA
"US_Carey_John_1792","C000144","Carey","John","m","05apr1792",NA,NA,"Q6225130","John Carey (congressman)",NA,NA
"US_Carter_Luther_1805","C000198","Carter","Luther","m","25feb1805",NA,NA,"Q1638956","Luther C. Carter",NA,NA
"US_Case_Charles_1817","C000219","Case","Charles","m","21dec1817",NA,NA,"Q1063905","Charles Case",NA,NA
"US_Clark_Horace_1815","C000435","Clark","Horace","m","29nov1815",NA,NA,"Q1383714","Horace F. Clark",NA,NA
"US_Clay_Clement_1816","C000480","Clay","Clement","m","13dec1816",NA,NA,"Q928988","Clement Claiborne Clay",NA,NA
"US_Clemens_Sherrard_1820","C000502","Clemens","Sherrard","m","28apr1820",NA,NA,"Q2278430","Sherrard Clemens",NA,NA
"US_Clopton_David_1820","C000530","Clopton","David","m","29sep1820",NA,NA,"Q773414","David Clopton",NA,NA
"US_Cobb_Williamson_1807","C000554","Cobb","Williamson","m","08jun1807",NA,NA,"Q2581277","Williamson R. W. Cobb",NA,NA
"US_Coburn_Stephen_1817","C000559","Coburn","Stephen","m","11nov1817",NA,NA,"Q2344613","Stephen Coburn",NA,NA
"US_Cochrane_Clark_1815","C000569","Cochrane","Clark","m","31may1815",NA,NA,"Q4027142","Clark B. Cochrane",NA,NA
"US_Cochrane_John_1813","C000570","Cochrane","John","m","27aug1813",NA,NA,"Q5844272","John Cochrane (politician)",NA,NA
"US_Cooper_George_1808","C000749","Cooper","George","m","06jun1808",NA,NA,"Q1429584","George B. Cooper (politician)",NA,NA
"US_Craig_James_1818","C000857","Craig","James","m","28feb1818",NA,NA,"Q1680217","James Craig (Missouri soldier)",NA,NA
"US_Craige_Francis_1811","C000862","Craige","Francis","m","13mar1811",NA,NA,"Q640983","F. Burton Craige",NA,NA
"US_Crawford_Martin_1820","C000892","Crawford","Martin","m","17mar1820",NA,NA,"Q1904150","Martin J. Crawford",NA,NA
"US_Curry_Jabez_1825","C001003","Curry","Jabez","m","05jun1825",NA,NA,"Q357356","Jabez L. M. Curry",NA,NA
"US_Davidson_Thomas_1805","D000086","Davidson","Thomas","m","03aug1805",NA,NA,"Q2424091","Thomas G. Davidson",NA,NA
"US_Davis_John_1810","D000118","Davis","John","m","10oct1810",NA,NA,"Q1700147","John G. Davis",NA,NA
"US_Davis_Reuben_1813","D000127","Davis","Reuben","m","18jan1813",NA,NA,"Q2146529","Reuben Davis (representative)",NA,NA
"US_Dick_John_1794","D000303","Dick","John","m","17jun1794",NA,NA,"Q6229352","John Dick (politician)",NA,NA
"US_Dimmick_William_1815","D000351","Dimmick","William","m","20dec1815",NA,NA,"Q8010946","William H. Dimmick",NA,NA
"US_Douglas_Stephen_1813","D000457","Douglas","Stephen","m","23apr1813",NA,NA,"Q433174","Stephen A. Douglas",NA,NA
"US_Edmundson_Henry_1814","E000058","Edmundson","Henry","m","14jun1814",NA,NA,"Q64790","Henry A. Edmundson",NA,NA
"US_English_William_1822","E000191","English","William","m","27aug1822",NA,NA,"Q442044","William Hayden English",NA,NA
"US_Estabrook_Experience_1813","E000220","Estabrook","Experience","m","30apr1813",NA,NA,"Q1384347","Experience Estabrook",NA,NA
"US_Etheridge_Emerson_1819","E000227","Etheridge","Emerson","m","18sep1819",NA,NA,"Q1335544","Emerson Etheridge",NA,NA
"US_Florence_Thomas_1812","F000214","Florence","Thomas","m","26jan1812",NA,NA,"Q13219622","Thomas B. Florence",NA,NA
"US_Foster_Stephen_1799","F000312","Foster","Stephen","m","24dec1799",NA,NA,"Q2344611","Stephen Clark Foster (Maine politician)",NA,NA
"US_French_Ezra_1810","F000377","French","Ezra","m","23sep1810",NA,NA,"Q1386061","Ezra B. French",NA,NA
"US_Garnett_Muscoe_1821","G000076","Garnett","Muscoe","m","25jul1821",NA,NA,"Q590202","Muscoe R. H. Garnett",NA,NA
"US_Gartrell_Lucius_1821","G000088","Gartrell","Lucius","m","07jan1821",NA,NA,"Q1310669","Lucius J. Gartrell",NA,NA
"US_Gilmer_John_1805","G000217","Gilmer","John","m","04nov1805",NA,NA,"Q1699094","John Adams Gilmer",NA,NA
"US_Goode_William_1798","G000281","Goode","William","m","16sep1798",NA,NA,"Q2578977","William Goode (politician)",NA,NA
"US_Graham_James_1812","G000356","Graham","James","m","18sep1812",NA,NA,"Q6135172","James H. Graham",NA,NA
"US_Hale_John_1806","H000034","Hale","John","m","31mar1806",NA,NA,"Q716927","John P. Hale",NA,NA
"US_Hall_Chapin_1816","H000046","Hall","Chapin","m","12jul1816",NA,NA,"Q5073163","Chapin Hall",NA,NA
"US_Hamilton_Andrew_1815","H000103","Hamilton","Andrew","m","28jan1815",NA,NA,"Q505427","Andrew Jackson Hamilton",NA,NA
"US_Harris_James_1817","H000244","Harris","James","m","20nov1817",NA,NA,"Q1027513","J. Morrison Harris",NA,NA
"US_Haskin_John_1821","H000321","Haskin","John","m","27aug1821",NA,NA,"Q1589864","John B. Haskin",NA,NA
"US_Hatton_Robert_1826","H000349","Hatton","Robert","m","02nov1826",NA,NA,"Q2157422","Robert H. Hatton",NA,NA
"US_Haun_Henry_1815","H000353","Haun","Henry","m","18jan1815",NA,NA,"Q1607129","Henry P. Haun",NA,NA
"US_Hawkins_George_9999","H000369","Hawkins","George","m",NA,NA,NA,"Q614613","George Sydney Hawkins",NA,NA
"US_Helmick_William_1817","H000462","Helmick","William","m","06sep1817",NA,NA,"Q8011835","William Helmick",NA,NA
"US_Hemphill_John_1803","H000468","Hemphill","John","m","18dec1803",NA,NA,"Q456208","John Hemphill (senator)",NA,NA
"US_Hindman_Thomas_1828","H000628","Hindman","Thomas","m","28jan1828",NA,NA,"Q344477","Thomas C. Hindman",NA,NA
"US_Hoard_Charles_1805","H000658","Hoard","Charles","m","05jun1805",NA,NA,"Q5075305","Charles B. Hoard",NA,NA
"US_Howard_William_1817","H000846","Howard","William","m","31dec1817",NA,NA,"Q8012562","William Howard (congressman)",NA,NA
"US_Howard_William_1813","H000847","Howard","William","m","08apr1813",NA,NA,"Q1509888","William Alanson Howard",NA,NA
"US_Hughes_George_1806","H000921","Hughes","George","m","30sep1806",NA,NA,"Q2386140","George W. Hughes",NA,NA
"US_Hunter_Robert_1809","H000988","Hunter","Robert","m","21apr1809",NA,NA,"Q1355895","Robert M. T. Hunter",NA,NA
"US_Irvine_William_1820","I000036","Irvine","William","m","14feb1820",NA,NA,"Q8013097","William Irvine (lawyer)",NA,NA
"US_Jackson_James_1819","J000016","Jackson","James","m","18oct1819",NA,NA,"Q1680627","James Jackson (congressman)",NA,NA
"US_Jenkins_Albert_1830","J000081","Jenkins","Albert","m","10nov1830",NA,NA,"Q2484581","Albert G. Jenkins",NA,NA
"US_Jones_John_1824","J000235","Jones","John","m","13nov1824",NA,NA,"Q1389749","John James Jones",NA,NA
"US_Junkin_Benjamin_1822","J000281","Junkin","Benjamin","m","12nov1822",NA,NA,"Q4888651","Benjamin Franklin Junkin",NA,NA
"US_Keitt_Laurence_1824","K000054","Keitt","Laurence","m","04oct1824",NA,NA,"Q1233399","Laurence M. Keitt",NA,NA
"US_Kenyon_William_1820","K000128","Kenyon","William","m","13dec1820",NA,NA,"Q2114836","William S. Kenyon (New York politician)",NA,NA
"US_Kilgore_David_1804","K000175","Kilgore","David","m","03apr1804",NA,NA,"Q587033","David Kilgore",NA,NA
"US_Kunkel_Jacob_1822","K000339","Kunkel","Jacob","m","13jul1822",NA,NA,"Q747533","Jacob M. Kunkel",NA,NA
"US_Landrum_John_1815","L000053","Landrum","John","m","03jul1815",NA,NA,"Q1276105","John M. Landrum",NA,NA
"US_Lane_Joseph_1801","L000062","Lane","Joseph","m","14dec1801",NA,NA,"Q372848","Joseph Lane",NA,NA
"US_Larrabee_Charles_1820","L000099","Larrabee","Charles","m","09nov1820",NA,NA,"Q1064670","Charles H. Larrabee",NA,NA
"US_Leach_De_1822","L000168","Leach","De","m","23nov1822",NA,NA,"Q1179688","Dewitt C. Leach",NA,NA
"US_Leake_Shelton_1812","L000176","Leake","Shelton","m","30nov1812",NA,NA,"Q2278000","Shelton Leake",NA,NA
"US_Lee_Moses_1805","L000199","Lee","Moses","m","29may1805",NA,NA,"Q6712843","M. Lindley Lee",NA,NA
"US_Longnecker_Henry_1820","L000432","Longnecker","Henry","m","17apr1820",NA,NA,"Q5719508","Henry Clay Longnecker",NA,NA
"US_Love_Peter_1818","L000457","Love","Peter","m","07jul1818",NA,NA,"Q255111","Peter E. Love",NA,NA
"US_Maclay_William_1812","M000032","Maclay","William","m","20mar1812",NA,NA,"Q613020","William B. Maclay",NA,NA
"US_Martin_Charles_1829","M000171","Martin","Charles","m","05aug1829",NA,NA,"Q5076657","Charles D. Martin (politician)",NA,NA
"US_Martin_Elbert_9999","M000179","Martin","Elbert","m",NA,NA,NA,"Q82239","Elbert S. Martin",NA,NA
"US_McKenty_Jacob_1827","M000503","McKenty","Jacob","m","19jan1827",NA,NA,"Q6118849","Jacob Kerlin McKenty",NA,NA
"US_McQueen_John_1804","M000595","McQueen","John","m","09feb1804",NA,NA,"Q1250738","John McQueen",NA,NA
"US_McRae_John_1815","M000596","McRae","John","m","10jan1815",NA,NA,"Q359294","John J. McRae",NA,NA
"US_Miles_William_1822","M000707","Miles","William","m","04jul1822",NA,NA,"Q123223","William Porcher Miles",NA,NA
"US_Millson_John_1808","M000780","Millson","John","m","01oct1808",NA,NA,"Q1701106","John Millson",NA,NA
"US_Millward_William_1822","M000782","Millward","William","m","30jun1822",NA,NA,"Q8015652","William Millward",NA,NA
"US_Montgomery_William_1818","M000875","Montgomery","William","m","11apr1818",NA,NA,"Q8015750","William Montgomery (congressman)",NA,NA
"US_Moore_Laban_1829","M000907","Moore","Laban","m","13jan1829",NA,NA,"Q1799368","Laban T. Moore",NA,NA
"US_Moore_Sydenham_1817","M000918","Moore","Sydenham","m","25may1817",NA,NA,"Q735654","Sydenham Moore",NA,NA
"US_Morris_Isaac_1812","M000977","Morris","Isaac","m","22jan1812",NA,NA,"Q6076832","Isaac N. Morris",NA,NA
"US_Morse_Freeman_1807","M001010","Morse","Freeman","m","18feb1807",NA,NA,"Q1453576","Freeman H. Morse",NA,NA
"US_Nicholson_Alfred_1808","N000096","Nicholson","Alfred","m","31aug1808",NA,NA,"Q1766722","Alfred O. P. Nicholson",NA,NA
"US_Otero_Miguel_1829","O000125","Otero","Miguel","m","21jun1829",NA,NA,"Q1932568","Miguel Antonio Otero (born 1829)",NA,NA
"US_Palmer_George_1818","P000039","Palmer","George","m","13jan1818",NA,NA,"Q2271928","George William Palmer (New York politician)",NA,NA
"US_Parrott_Marcus_1828","P000085","Parrott","Marcus","m","27oct1828",NA,NA,"Q1894216","Marcus J. Parrott",NA,NA
"US_Pennington_William_1796","P000214","Pennington","William","m","04may1796",NA,NA,"Q437164","William Pennington",NA,NA
"US_Perry_John_1811","P000243","Perry","John","m","02aug1811",NA,NA,"Q1700584","John J. Perry",NA,NA
"US_Pettit_John_1820","P000278","Pettit","John","m","11sep1820",NA,NA,"Q1701979","John U. Pettit",NA,NA
"US_Peyton_Samuel_1804","P000284","Peyton","Samuel","m","08jan1804",NA,NA,"Q2218746","Samuel Peyton",NA,NA
"US_Pottle_Emory_1815","P000470","Pottle","Emory","m","04jul1815",NA,NA,"Q5373676","Emory B. Pottle",NA,NA
"US_Powell_Lazarus_1812","P000481","Powell","Lazarus","m","06oct1812",NA,NA,"Q734742","Lazarus Powell",NA,NA
"US_Pryor_Roger_1828","P000558","Pryor","Roger","m","19jul1828",NA,NA,"Q2161601","Roger A. Pryor",NA,NA
"US_Quarles_James_1823","Q000002","Quarles","James","m","08feb1823",NA,NA,"Q1680836","James Minor Quarles",NA,NA
"US_Reynolds_Edwin_1816","R000171","Reynolds","Edwin","m","16feb1816",NA,NA,"Q5346766","Edwin R. Reynolds",NA,NA
"US_Reynolds_John_1819","R000175","Reynolds","John","m","21jun1819",NA,NA,"Q2688696","John Hazard Reynolds",NA,NA
"US_Riggs_Jetur_1809","R000254","Riggs","Jetur","m","20jun1809",NA,NA,"Q1688530","Jetur R. Riggs",NA,NA
"US_Robinson_Christopher_1806","R000333","Robinson","Christopher","m","15may1806",NA,NA,"Q1086925","Christopher Robinson (Rhode Island politician)",NA,NA
"US_Royce_Homer_1819","R000488","Royce","Homer","m","14jun1819",NA,NA,"Q1626013","Homer Elihu Royce",NA,NA
"US_Ruffin_Thomas_1820","R000499","Ruffin","Thomas","m","09sep1820",NA,NA,"Q2426966","Thomas Hart Ruffin",NA,NA
"US_Rust_Albert_9999","R000544","Rust","Albert","m",NA,NA,NA,"Q1532143","Albert Rust",NA,NA
"US_Schwartz_John_1793","S000158","Schwartz","John","m","27oct1793",NA,NA,"Q6257008","John Schwartz",NA,NA
"US_Scott_Charles_1827","S000167","Scott","Charles","m","23jan1827",NA,NA,"Q1065238","Charles L. Scott",NA,NA
"US_Sebastian_William_9999","S000216","Sebastian","William","m",NA,NA,NA,"Q433902","William K. Sebastian",NA,NA
"US_Simms_William_1822","S000421","Simms","William","m","02jan1822",NA,NA,"Q2578588","William E. Simms",NA,NA
"US_Smith_Delazon_1816","S000526","Smith","Delazon","m","05oct1816",NA,NA,"Q1183988","Delazon Smith",NA,NA
"US_Smith_William_1797","S000627","Smith","William","m","06sep1797",NA,NA,"Q650795","William Smith (Virginia governor)",NA,NA
"US_Smith_William_1812","S000634","Smith","William","m","24sep1812",NA,NA,"Q1667529","William N. H. Smith",NA,NA
"US_Somes_Daniel_1815","S000678","Somes","Daniel","m","20may1815",NA,NA,"Q1160525","Daniel E. Somes",NA,NA
"US_Spink_Cyrus_1793","S000735","Spink","Cyrus","m","24mar1793",NA,NA,"Q5201146","Cyrus Spink",NA,NA
"US_Spinner_Francis_1802","S000737","Spinner","Francis","m","21jan1802",NA,NA,"Q13219181","Francis E. Spinner",NA,NA
"US_Stallworth_James_1822","S000786","Stallworth","James","m","07apr1822",NA,NA,"Q1679923","James A. Stallworth",NA,NA
"US_Stanton_Benjamin_1809","S000801","Stanton","Benjamin","m","04jun1809",NA,NA,"Q817693","Benjamin Stanton",NA,NA
"US_Stevens_Isaac_1818","S000881","Stevens","Isaac","m","25mar1818",NA,NA,"Q888719","Isaac Stevens",NA,NA
"US_Stewart_James_1808","S000910","Stewart","James","m","24nov1808",NA,NA,"Q336872","James Augustus Stewart",NA,NA
"US_Stewart_William_1810","S000921","Stewart","William","m","10sep1810",NA,NA,"Q8018828","William Stewart (Pennsylvania politician)",NA,NA
"US_Stout_Lansing_1828","S000981","Stout","Lansing","m","27mar1828",NA,NA,"Q1805559","Lansing Stout",NA,NA
"US_Tappan_Mason_1817","T000040","Tappan","Mason","m","20oct1817",NA,NA,"Q1579534","Mason Tappan",NA,NA
"US_Taylor_Miles_1805","T000094","Taylor","Miles","m","16jul1805",NA,NA,"Q1304089","Miles Taylor (politician)",NA,NA
"US_tenEyck_John_1814","T000122","tenEyck","John","m","12mar1814",NA,NA,"Q1699512","John C. Ten Eyck",NA,NA
"US_Thayer_Eli_1819","T000145","Thayer","Eli","m","11jun1819",NA,NA,"Q1328873","Eli Thayer",NA,NA
"US_Theaker_Thomas_1812","T000151","Theaker","Thomas","m","01feb1812",NA,NA,"Q7788446","Thomas Clarke Theaker",NA,NA
"US_Thomas_James_1808","T000170","Thomas","James","m","22sep1808",NA,NA,"Q1680581","James Houston Thomas",NA,NA
"US_Tompkins_Cydnor_1810","T000305","Tompkins","Cydnor","m","08nov1810",NA,NA,"Q5199155","Cydnor B. Tompkins",NA,NA
"US_Toombs_Robert_1810","T000313","Toombs","Robert","m","02jul1810",NA,NA,"Q1970615","Robert Toombs",NA,NA
"US_Underwood_John_1816","U000010","Underwood","John","m","20nov1816",NA,NA,"Q969788","John William Henderson Underwood",NA,NA
"US_Wade_Edward_1802","W000006","Wade","Edward","m","22nov1802",NA,NA,"Q1290133","Edward Wade",NA,NA
"US_Washburn_Israel_1813","W000173","Washburn","Israel","m","06jun1813",NA,NA,"Q433008","Israel Washburn Jr.",NA,NA
"US_Wells_Alfred_1814","W000280","Wells","Alfred","m","27may1814",NA,NA,"Q4723607","Alfred Wells",NA,NA
"US_Whiteley_William_1819","W000409","Whiteley","William","m","07aug1819",NA,NA,"Q2578918","William G. Whiteley",NA,NA
"US_Wigfall_Louis_1816","W000447","Wigfall","Louis","m","21apr1816",NA,NA,"Q2353927","Louis Wigfall",NA,NA
"US_Wilson_James_1825","W000589","Wilson","James","m","09apr1825",NA,NA,"Q1265712","James Wilson (Indiana politician)",NA,NA
"US_Winslow_Warren_1810","W000640","Winslow","Warren","m","01jan1810",NA,NA,"Q2549811","Warren Winslow",NA,NA
"US_Wood_John_1816","W000696","Wood","John","m","06sep1816",NA,NA,"Q2729966","John Wood (congressman)",NA,NA
"US_Woodruff_John_1826","W000717","Woodruff","John","m","12feb1826",NA,NA,"Q1702220","John Woodruff (representative)",NA,NA
"US_Woodson_Samuel_1815","W000728","Woodson","Samuel","m","24oct1815",NA,NA,"Q2218344","Samuel H. Woodson (Missouri politician)",NA,NA
"US_Wright_John_1828","W000765","Wright","John","m","28jun1828",NA,NA,"Q1702020","John Vines Wright",NA,NA
"US_Baker_Edward_1811","B000059","Baker","Edward","m","24feb1811",NA,NA,"Q131929","Edward D. Baker",NA,NA
"US_Latham_Milton_1827","L000110","Latham","Milton","m","23may1827",NA,NA,"Q275226","Milton Latham",NA,NA
"US_Lincoln_Abraham_1809","L000313","Lincoln","Abraham","m","12feb1809",NA,NA,"Q91","Abraham Lincoln",NA,NA
"US_Adams_Charles_1807","A000032","Adams","Charles","m","18aug1807",NA,NA,"Q75174","Charles Francis Adams Sr.",NA,NA
"US_Aldrich_Cyrus_1808","A000081","Aldrich","Cyrus","m","18jun1808",NA,NA,"Q1148906","Cyrus Aldrich",NA,NA
"US_Allen_William_1827","A000149","Allen","William","m","13aug1827",NA,NA,"Q5546992","William Allen (congressman)",NA,NA
"US_Appleton_William_1786","A000270","Appleton","William","m","16nov1786",NA,NA,"Q2577873","William Appleton (Massachusetts politician)",NA,NA
"US_Babbitt_Elijah_1795","B000002","Babbitt","Elijah","m","29jul1795",NA,NA,"Q5360882","Elijah Babbitt",NA,NA
"US_Bailey_Goldsmith_1823","B000038","Bailey","Goldsmith","m","17jul1823",NA,NA,"Q1422920","Goldsmith Bailey",NA,NA
"US_Baker_Stephen_1819","B000074","Baker","Stephen","m","12aug1819",NA,NA,"Q2344550","Stephen Baker (New York politician)",NA,NA
"US_Bernhisel_John_1799","B000412","Bernhisel","John","m","23jul1799",NA,NA,"Q446929","John Milton Bernhisel",NA,NA
"US_Biddle_Charles_1819","B000439","Biddle","Charles","m","30apr1819",NA,NA,"Q5079512","Charles John Biddle",NA,NA
"US_Blair_Samuel_1821","B000529","Blair","Samuel","m","05dec1821",NA,NA,"Q7412691","Samuel Steel Blair",NA,NA
"US_Blake_Harrison_1818","B000531","Blake","Harrison","m","17mar1818",NA,NA,"Q5665611","Harrison G. O. Blake",NA,NA
"US_Breckinridge_John_1821","B000789","Breckinridge","John","m","16jan1821",NA,NA,"Q273212","John C. Breckinridge",NA,NA
"US_Bridges_George_1825","B000822","Bridges","George","m","09oct1825",NA,NA,"Q1508521","George Washington Bridges",NA,NA
"US_Browne_George_1811","B000956","Browne","George","m","06jan1811",NA,NA,"Q1373554","George H. Browne",NA,NA
"US_Browning_Orville_1806","B000960","Browning","Orville","m","10feb1806",NA,NA,"Q925612","Orville Hickman Browning",NA,NA
"US_Burnett_Henry_1825","B001120","Burnett","Henry","m","05oct1825",NA,NA,"Q1543338","Henry Cornelius Burnett",NA,NA
"US_Burnham_Alfred_1819","B001123","Burnham","Alfred","m","08mar1819",NA,NA,"Q2602761","Alfred A. Burnham",NA,NA
"US_Calvert_Charles_1808","C000058","Calvert","Charles","m","24aug1808",NA,NA,"Q2385714","Charles Benedict Calvert",NA,NA
"US_Campbell_James_1820","C000088","Campbell","James","m","08feb1820",NA,NA,"Q6135946","James Hepburn Campbell",NA,NA
"US_Carlile_John_1817","C000150","Carlile","John","m","16dec1817",NA,NA,"Q1701638","John S. Carlile",NA,NA
"US_Casey_Samuel_1821","C000229","Casey","Samuel","m","12feb1821",NA,NA,"Q2218524","Samuel L. Casey",NA,NA
"US_Chamberlain_Jacob_1802","C000278","Chamberlain","Jacob","m","01aug1802",NA,NA,"Q6119080","Jacob P. Chamberlain",NA,NA
"US_Chase_Salmon_1808","C000332","Chase","Salmon","m","13jan1808",NA,NA,"Q433051","Salmon P. Chase",NA,NA
"US_Clark_Daniel_1809","C000427","Clark","Daniel","m","24oct1809",NA,NA,"Q1160346","Daniel Clark (New Hampshire politician)",NA,NA
"US_Clark_John_1802","C000441","Clark","John","m","17apr1802",NA,NA,"Q1699454","John Bullock Clark",NA,NA
"US_Clements_Andrew_1832","C000505","Clements","Andrew","m","23dec1832",NA,NA,"Q505360","A. J. Clements",NA,NA
"US_Cobb_George_1813","C000546","Cobb","George","m","13oct1813",NA,NA,"Q1508321","George T. Cobb",NA,NA
"US_Collamer_Jacob_1791","C000628","Collamer","Jacob","m","08jan1791",NA,NA,"Q924931","Jacob Collamer",NA,NA
"US_Conkling_Frederick_1816","C000680","Conkling","Frederick","m","22aug1816",NA,NA,"Q980833","Frederick A. Conkling",NA,NA
"US_Conway_Martin_1827","C000713","Conway","Martin","m","19nov1827",NA,NA,"Q1903714","Martin F. Conway",NA,NA
"US_Cooper_Thomas_1823","C000763","Cooper","Thomas","m","29dec1823",NA,NA,"Q7788001","Thomas Buchecker Cooper",NA,NA
"US_Corwin_Thomas_1794","C000791","Corwin","Thomas","m","29jul1794",NA,NA,"Q879077","Thomas Corwin",NA,NA
"US_Cowan_Edgar_1815","C000819","Cowan","Edgar","m","19sep1815",NA,NA,"Q1283842","Edgar Cowan",NA,NA
"US_Cradlebaugh_John_1819","C000850","Cradlebaugh","John","m","22feb1819",NA,NA,"Q989852","John Cradlebaugh",NA,NA
"US_Crisfield_John_1806","C000907","Crisfield","John","m","08nov1806",NA,NA,"Q336887","John W. Crisfield",NA,NA
"US_Crittenden_John_1786","C000912","Crittenden","John","m","10sep1786",NA,NA,"Q880239","John J. Crittenden",NA,NA
"US_Curtis_Samuel_1805","C001013","Curtis","Samuel","m","03feb1805",NA,NA,"Q197539","Samuel Ryan Curtis",NA,NA
"US_Cutler_William_1812","C001027","Cutler","William","m","12jul1812",NA,NA,"Q6814836","William P. Cutler",NA,NA
"US_Davis_William_1815","D000143","Davis","William","m","16aug1815",NA,NA,"Q8015836","William Morris Davis (congressman)",NA,NA
"US_deJarnette_Daniel_1822","D000202","deJarnette","Daniel","m","18oct1822",NA,NA,"Q1160354","Daniel Coleman DeJarnette Sr.",NA,NA
